0,422,882,559,675,303,1
0.000757933,420,882,559,675,301,1
0.001400948,419,880,558,673,297,1
0.001961946,422,882,557,674,302,1
0.00246501,421,882,559,675,303,1
0.003387928,422,882,559,675,303,1
0.003922939,420,882,559,675,301,1
0.004457951,419,880,558,673,297,1
0.004986048,422,882,557,674,302,1
0.00554204,421,882,559,675,303,1
0.006240129,419,880,559,675,303,1
0.006768942,419,880,557,667,300,1
0.007292032,417,879,556,664,297,1
0.007821083,417,880,556,665,295,1
0.008342981,419,881,557,668,300,1
0.008868933,417,880,555,666,297,1
0.009422064,418,879,554,665,296,1
0.010141134,419,881,556,668,298,1
0.010937929,418,879,556,667,299,1
0.018393993,418,880,555,666,296,1
0.039073944,417,881,554,665,296,1
0.063621044,420,880,557,667,298,1
0.088387966,419,880,556,668,300,1
0.108555079,418,880,556,666,297,1
0.133160114,419,879,555,666,296,1
0.153741121,419,881,555,667,300,1
0.178216934,418,880,556,667,300,1
0.202785969,417,881,556,664,297,1
0.223304987,417,880,556,665,295,1
0.247821093,418,879,556,667,300,1
0.268388987,417,880,555,668,299,1
0.292973042,417,879,555,665,295,1
0.317587137,418,880,554,666,295,1
0.337814093,419,881,556,667,300,1
0.362395048,419,880,556,667,301,1
0.38293004,417,880,556,666,297,1
0.407613993,419,880,555,665,298,1
0.428561926,419,880,556,667,299,1
0.452677011,418,881,556,667,300,1
0.477210045,417,880,555,666,297,1
0.497757912,418,881,556,665,297,1
0.522433996,418,880,556,667,300,1
0.542760134,417,879,555,667,300,1
0.567382097,416,880,554,665,296,1
0.592167139,418,881,556,664,297,1
0.612550974,420,880,556,667,299,1
0.637000084,419,881,556,667,299,1
0.657604933,418,879,555,665,297,1
0.682013988,418,881,554,666,297,1
0.706490994,419,881,555,667,301,1
0.72755003,418,880,554,667,298,1
0.751605034,417,880,551,665,296,1
0.772129059,418,880,551,663,296,1
0.796793938,419,879,549,660,298,1
0.81724596,417,875,543,644,297,5
0.841896057,416,867,536,617,291,5
0.866204977,416,860,528,593,291,5
0.88677907,418,852,519,563,293,5
0.911710978,417,846,509,534,290,5
0.931958914,419,840,497,510,287,5
0.956824064,421,835,493,489,289,5
0.981082916,423,830,486,475,291,5
1.001552105,422,828,482,463,288,5
1.026152134,423,826,478,453,287,5
1.046781063,424,826,476,449,288,5
1.071255922,424,825,474,448,292,5
1.095690012,425,824,473,444,289,2
1.116281986,423,825,471,439,286,2
1.140944958,426,825,470,439,290,2
1.161664009,427,826,469,439,290,2
1.185857058,426,824,468,436,287,2
1.206368923,428,823,467,433,287,2
1.230989933,427,826,466,435,287,2
1.255625963,430,825,467,435,292,2
1.276220083,429,824,463,433,287,2
1.30062294,427,824,463,431,287,2
1.321137905,429,824,464,433,290,2
1.345600128,430,824,462,435,291,2
1.370078087,428,822,459,432,289,2
1.390825033,428,823,459,426,287,2
1.415247917,428,822,459,425,288,2
1.435770988,431,821,458,424,292,2
1.460263014,428,822,458,420,288,2
1.48499012,429,821,457,419,287,2
1.505321026,431,822,458,423,290,2
1.529881001,430,822,456,427,290,2
1.550617933,429,821,456,423,288,2
1.574991941,429,821,453,421,287,2
1.595690012,430,821,454,424,288,2
1.62003994,430,822,455,426,289,2
1.644652128,429,822,454,424,285,2
1.665168047,428,821,453,422,284,2
1.689958096,429,822,455,424,291,2
1.710248947,429,822,454,426,290,2
1.734686136,429,819,454,423,286,2
1.759573936,426,822,455,422,286,2
1.779825926,430,822,455,426,289,2
1.804470062,430,823,456,429,291,2
1.825209141,426,823,455,430,287,2
1.849359035,429,822,457,428,286,2
1.873908997,430,823,456,433,289,2
1.894433022,430,822,456,434,290,2
1.918963909,428,822,456,432,287,2
1.93949008,428,821,455,432,285,2
1.964195967,429,823,456,435,288,2
1.984825134,429,822,456,437,290,2
2.009616137,424,823,455,435,286,2
2.033637047,428,822,455,436,286,2
2.054259062,430,823,456,438,288,2
2.078850985,429,824,457,439,289,2
2.099360943,429,823,457,438,286,2
2.123949051,426,824,456,435,287,2
2.148358107,429,822,457,437,288,2
2.168973923,428,822,456,436,290,2
2.193825006,427,822,453,432,286,2
2.214165926,428,821,456,430,286,2
2.238775969,430,823,454,433,289,2
2.263104916,429,823,454,433,289,2
2.283631086,428,821,454,431,286,2
2.308177948,427,823,450,432,285,2
2.328709126,429,821,452,432,287,2
2.353240967,428,823,452,435,286,2
2.37390995,428,822,450,432,284,2
2.398350954,428,821,449,432,285,2
2.423061132,430,823,451,436,289,2
2.443365097,428,822,452,436,287,2
2.468101978,425,822,451,433,286,2
2.488712072,427,821,452,435,286,2
2.512987137,429,822,452,438,289,2
2.537506104,428,823,452,438,288,2
2.558114052,428,820,451,437,285,2
2.582653999,428,823,451,436,286,2
2.603153944,428,822,452,440,288,2
2.628077984,429,820,451,439,289,2
2.652290106,428,822,449,437,286,2
2.673120022,427,822,451,437,287,2
2.697252035,430,822,452,438,290,2
2.717823982,429,821,449,437,288,2
2.742629051,426,821,446,432,286,2
2.762881041,428,822,448,434,287,2
2.787492037,430,821,449,437,290,2
2.812340975,429,820,449,435,288,2
2.832377911,427,821,448,434,284,2
2.857038021,428,821,448,435,288,2
2.877521992,429,821,449,436,290,2
2.902188063,427,821,446,435,287,2
2.926890135,427,822,447,431,285,2
2.947364092,429,821,448,430,286,2
2.972012043,430,823,449,434,290,2
2.992675066,429,821,450,432,288,2
3.016897917,428,822,448,432,285,2
3.041240931,428,823,449,435,286,2
3.062065125,429,824,451,440,290,2
3.086568117,428,824,454,443,289,2
3.107003927,426,829,458,445,286,2
3.131551981,427,832,464,456,288,2
3.152065039,426,836,471,469,289,2
3.17674613,425,837,477,475,289,2
3.201127052,422,842,478,484,284,5
3.221712112,424,844,488,501,288,5
3.246124983,423,849,497,520,288,5
3.266784906,421,854,500,534,287,5
3.291481018,420,855,505,539,286,5
3.31578207,420,856,505,545,289,5
3.336448908,421,857,508,553,293,5
3.361166,419,859,511,557,288,5
3.381464005,419,860,512,564,288,5
3.406022072,418,859,516,569,293,5
3.430470943,420,861,516,573,294,5
3.451267004,418,860,516,576,293,5
3.47560811,419,862,518,580,291,5
3.49621892,418,864,519,586,294,5
3.520599127,419,864,522,590,298,5
3.541209936,419,865,522,594,294,5
3.565709114,417,865,525,600,295,5
3.590404987,419,867,530,609,300,5
3.610929012,419,870,535,620,299,5
3.63532114,416,872,538,628,299,5
3.655961037,416,874,543,635,296,5
3.680423975,417,876,546,642,301,5
3.704877138,416,879,549,647,303,1
3.725767136,415,880,553,649,299,1
3.75001502,415,880,552,649,299,1
3.770757914,418,881,556,651,304,1
3.795022964,418,882,556,655,304,1
3.819847107,417,882,557,654,301,1
3.840060949,418,883,558,655,302,1
3.864769936,418,882,559,655,304,1
3.885560036,418,883,561,656,306,1
3.909863949,415,883,560,656,302,1
3.930478096,416,883,561,654,301,1
3.954807997,419,884,561,656,306,1
3.979339123,419,884,561,657,305,1
3.999903917,417,884,561,655,303,1
4.024704933,418,885,561,655,303,1
4.04522109,417,884,562,657,305,1
4.069458961,418,883,562,658,307,1
4.09404397,418,885,560,657,301,1
4.114622116,417,885,562,654,303,1
4.139109135,420,885,563,657,307,1
4.159924984,418,886,563,659,306,1
4.184247017,417,885,561,657,304,1
4.208769083,418,884,562,657,303,1
4.229408979,419,885,562,658,305,1
4.253911018,419,884,562,659,306,1
4.274380922,416,885,563,657,303,1
4.298949003,417,885,563,658,303,1
4.319734097,419,885,562,660,306,1
4.343959093,418,885,563,660,306,1
4.368574142,417,885,563,659,303,1
4.389441013,417,885,560,658,303,1
4.413605928,419,883,563,659,306,1
4.434293032,419,885,562,660,304,1
4.458869934,417,885,562,658,300,1
4.483091116,416,884,562,659,304,1
4.503737926,420,886,563,661,306,1
4.528222084,418,885,564,660,306,1
4.548614979,418,885,562,660,303,1
4.573295116,417,885,563,659,305,1
4.597863913,419,886,563,661,306,1
4.618405104,419,885,563,661,305,1
4.642930985,418,884,563,658,303,1
4.66350913,418,885,561,659,304,1
4.688086987,419,885,563,660,307,1
4.708837032,418,885,563,661,305,1
4.732984066,417,884,562,658,302,1
4.757529974,420,885,562,660,304,1
4.778274059,418,885,562,661,306,1
4.802582979,419,883,563,659,305,1
4.823138952,417,885,562,657,300,1
4.847810984,418,884,562,658,303,1
4.872375965,420,884,564,661,307,1
4.892671108,418,885,564,660,305,1
4.917222977,418,883,561,657,301,1
4.937855959,418,885,560,660,304,1
4.962369919,419,885,564,661,307,1
4.98714304,417,886,561,661,305,1
5.00751996,416,885,560,659,303,1
5.02751996,418,884,561,659,304,1
5.028249044,419,885,563,661,307,1
5.028776903,418,885,563,659,305,1
5.029305954,415,885,562,659,304,1
5.029858847,419,884,563,659,304,1
5.030848045,419,884,563,660,307,1
5.031792898,416,885,562,660,304,1
5.032296915,416,882,560,659,300,1
5.032784004,419,885,561,660,303,1
5.033319016,419,885,563,661,308,1
5.033794899,416,884,563,660,305,1
5.034267921,416,884,563,660,303,1
5.034739037,420,885,563,660,308,1
5.03520896,419,885,562,662,307,1
5.035678883,417,884,563,661,303,1
5.036146898,417,884,561,659,302,1
5.036618013,418,884,562,660,304,1
5.037125845,418,885,563,661,307,1
5.03760602,418,885,562,661,302,1
5.038074036,416,883,561,659,303,1
5.038548012,419,885,564,660,305,1
5.039028902,418,885,563,661,306,1
5.039618034,416,884,562,659,305,1
5.040138025,416,885,561,659,300,1
5.040607948,418,882,562,659,305,1
5.041288872,419,884,562,661,306,1
5.042181034,418,885,563,658,304,1
5.042986889,418,885,564,659,303,1
5.043859978,418,885,562,661,306,1
5.045039911,419,884,562,661,307,1
5.04558589,417,883,563,661,305,1
5.046087046,417,884,563,659,304,1
5.046654959,417,884,563,660,306,1
5.047562857,419,884,563,661,307,1
5.048270006,417,884,562,660,302,1
5.048737068,417,885,561,659,304,1
5.049243946,419,885,563,661,305,1
5.049692888,419,884,563,661,307,1
5.050160904,415,885,562,660,304,1
5.050629873,417,884,562,658,302,1
5.051097889,416,885,561,661,305,1
5.051563997,418,883,563,661,307,1
5.052029867,417,884,561,660,302,1
5.052497883,417,885,562,661,301,1
5.052999039,419,885,563,662,306,1
5.053498049,418,886,562,663,305,1
5.053968925,417,884,562,662,304,1
5.054435034,417,885,561,663,302,1
5.054904003,419,884,562,664,306,1
5.055372972,418,885,562,665,306,1
5.055738945,418,886,561,663,303,1
5.056047935,418,886,560,663,302,1
5.05635788,420,886,560,666,306,1
5.056665916,418,886,559,666,305,1
5.056998034,417,888,555,664,302,1
5.057312984,418,889,554,660,301,1
5.06161787,418,891,550,659,302,1
5.082401056,417,889,544,655,300,1
5.106997986,417,888,539,650,298,5
5.127452869,417,888,537,648,295,5
5.151906986,419,888,535,648,300,5
5.176305075,418,887,533,645,298,5
5.196917076,418,887,530,643,293,5
5.22145607,420,884,529,642,296,5
5.242053051,423,880,527,639,299,5
5.26651289,424,875,528,628,301,5
5.291306992,426,867,526,609,298,5
5.31175806,428,862,526,602,299,5
5.336406965,430,859,527,601,304,5
5.356724043,429,856,527,599,304,5
5.381171007,430,854,526,591,300,5
5.40180685,430,852,529,588,302,5
5.426492949,432,852,528,588,306,5
5.450780888,433,850,530,584,305,3
5.471647043,433,851,529,582,301,3
5.495931883,433,851,530,580,305,3
5.516373892,436,852,531,577,308,3
5.541054029,433,852,528,572,305,3
5.565608044,435,850,526,569,302,3
5.585971851,435,852,522,570,304,3
5.610493917,435,853,522,573,305,3
5.631260891,435,854,519,574,304,3
5.65564086,433,854,519,573,301,3
5.680085917,435,854,520,574,302,3
5.700921078,436,856,523,576,305,3
5.725164909,435,854,522,575,303,3
5.745805998,434,855,523,573,300,3
5.770557899,434,854,523,574,302,3
5.791018028,435,853,524,574,304,3
5.815322895,434,855,520,575,301,3
5.840358038,433,855,524,571,299,3
5.860585947,435,855,524,575,302,3
5.885148067,435,856,524,577,304,3
5.905618925,432,856,527,577,301,3
5.930130024,433,855,526,576,299,3
5.95461585,435,854,527,579,303,3
5.97541501,434,855,528,578,304,3
6.000093002,433,853,528,578,301,3
6.020349998,433,854,525,574,298,3
6.044785042,434,853,527,578,301,3
6.069319983,434,854,528,580,304,3
6.089941998,434,851,527,579,301,3
6.114291925,432,853,527,576,298,3
6.134867926,434,854,527,578,302,3
6.159765978,435,854,529,581,303,3
6.183949013,434,855,527,580,302,3
6.204545994,434,854,530,579,299,3
6.229069967,434,855,530,580,303,3
6.249718924,435,855,531,578,305,3
6.274209995,433,854,529,574,301,3
6.294674892,433,853,531,572,298,3
6.319416065,434,854,531,573,301,3
6.343704004,434,853,530,573,303,3
6.364295025,433,853,528,573,300,3
6.389039059,432,851,530,570,297,3
6.40951087,432,851,531,572,301,3
6.434150953,432,848,532,573,303,3
6.45837595,432,848,531,572,299,3
6.478965063,432,848,532,571,298,3
6.503823061,433,850,530,572,301,3
6.524270077,433,850,532,574,301,3
6.548692007,430,849,532,572,300,3
6.573140879,432,849,530,572,297,3
6.593708057,433,848,532,573,301,3
6.61818697,433,848,533,576,302,3
6.638774891,432,849,531,575,297,3
6.663285036,432,848,533,575,298,3
6.683823843,434,849,534,577,303,3
6.708467026,433,847,534,579,303,3
6.732843895,433,848,534,576,300,3
6.753434916,432,848,533,577,297,3
6.777957935,433,847,535,578,302,3
6.798519869,434,847,535,577,303,3
6.823004026,428,848,535,579,298,3
6.847604055,430,847,534,579,302,3
6.868201036,434,846,535,581,304,3
6.892577906,432,845,536,580,306,3
6.913229961,432,842,537,578,303,3
6.93770792,433,847,537,574,305,3
6.962491055,434,845,535,573,307,3
6.982768078,434,847,534,572,307,3
7.00759985,431,843,534,572,304,3
7.027950068,434,845,531,572,305,3
7.052366991,435,846,534,573,307,3
7.073209066,435,846,534,573,307,3
7.097448845,434,847,536,573,304,3
7.122068901,435,845,536,569,305,3
7.142869968,433,847,538,574,306,3
7.167232056,433,846,537,576,308,3
7.187816877,433,846,536,573,300,3
7.212169905,431,846,536,572,300,3
7.237182875,434,848,536,571,306,3
7.257159967,433,847,536,572,304,3
7.281811018,432,847,536,571,299,3
7.30234601,431,848,538,571,300,3
7.326748867,433,847,535,573,304,3
7.351316948,435,850,535,573,303,3
7.371928949,433,848,537,571,297,3
7.396402855,432,850,536,572,301,3
7.416988869,434,850,535,574,304,3
7.441665907,433,850,540,573,305,3
7.462133904,432,850,538,573,298,3
7.486593981,433,851,537,573,305,3
7.5110779,435,849,538,572,305,3
7.531759996,433,850,540,575,304,3
7.55621006,432,847,534,573,304,3
7.576586981,434,851,537,572,304,3
7.60116293,434,851,538,572,306,3
7.625836868,430,849,534,570,306,3
7.646476049,433,849,534,565,303,3
7.671092052,435,850,535,571,307,3
7.691740055,436,850,538,572,308,3
7.715905924,435,851,534,576,308,3
7.740952034,433,851,539,570,301,3
7.761107941,434,850,538,573,307,3
7.785673876,433,851,540,575,310,3
7.806189079,431,848,539,575,309,3
7.830617924,434,850,536,573,308,3
7.851408024,436,850,540,577,309,3
7.876076002,435,849,540,576,311,3
7.900516052,430,849,541,573,309,3
7.920750876,435,845,541,573,306,3
7.945544977,434,848,540,574,304,3
7.966096897,435,848,540,577,311,3
7.990732927,436,847,541,575,308,3
8.015003939,433,846,542,573,309,3
8.035430927,436,844,543,577,308,3
8.060204048,435,844,542,578,310,3
8.080549021,434,843,544,577,304,3
8.10516407,433,844,540,573,306,3
8.129606028,433,843,543,577,307,3
8.150192041,431,843,544,580,310,3
8.174932976,433,843,544,576,305,3
8.195371885,432,843,542,577,303,3
8.219754,433,841,544,576,308,3
8.240777988,434,844,543,578,305,3
8.265068073,432,843,542,575,304,3
8.289526005,433,843,546,575,300,3
8.310130854,432,843,542,578,305,3
8.334532995,432,842,540,580,304,3
8.355236073,430,843,539,578,301,3
8.379581947,431,841,545,578,306,3
8.404346008,433,843,543,576,310,3
8.424599905,434,843,543,581,307,3
8.44907095,432,844,545,577,306,3
8.469764013,433,843,547,578,306,3
8.494079847,432,842,543,580,310,3
8.518754978,435,843,546,581,313,3
8.539305944,435,844,546,580,308,3
8.563837071,434,845,542,582,310,3
8.584437866,437,845,546,585,315,3
8.609055061,434,846,546,587,315,3
8.62957098,435,846,547,586,313,3
8.654001017,435,846,542,586,315,3
8.678585072,437,845,544,586,314,3
8.699050922,437,843,545,589,316,3
8.723613997,435,847,547,587,314,3
8.744277973,435,846,546,588,316,3
8.768718023,437,845,545,591,318,3
8.793308992,436,844,547,590,318,3
8.813761969,434,841,545,588,315,3
8.838553925,438,844,546,587,314,3
8.858998079,437,846,544,586,318,3
8.88340785,437,846,547,584,319,3
8.908257027,433,846,544,582,317,3
8.928468008,437,846,545,585,316,3
8.952915926,438,846,545,586,319,3
8.973577995,437,846,543,588,318,3
8.9980159,435,847,545,583,312,3
9.018991013,439,845,545,581,315,3
9.043499966,436,846,545,586,314,3
9.067632933,436,845,543,588,313,3
9.088181992,432,844,546,584,311,3
9.112795849,432,845,545,584,313,3
9.133203049,436,846,546,587,313,3
9.157778044,433,846,545,586,312,3
9.182338018,434,841,545,582,309,3
9.202888985,434,848,544,583,310,5
9.227365036,434,845,544,586,311,5
9.247877855,434,846,544,586,310,5
9.273133059,433,844,545,588,303,5
9.29700901,432,845,544,593,307,5
9.317612906,434,847,545,604,314,5
9.342129011,433,850,547,613,313,5
9.362658043,433,847,549,622,313,5
9.387137909,435,855,546,628,314,5
9.408002873,434,858,547,633,317,5
9.432443876,434,863,546,640,313,5
9.456756849,429,864,547,642,311,5
9.477463026,429,865,547,647,312,1
9.501883049,429,870,550,654,315,1
9.522332926,432,872,553,655,312,1
9.546885033,429,872,553,653,308,1
9.571416874,432,871,555,659,310,1
9.592038889,429,873,552,661,312,1
9.616400976,430,869,550,660,308,1
9.637409945,427,873,546,658,306,1
9.66149189,428,870,539,658,307,1
9.686148901,429,871,539,660,311,1
9.706744928,425,873,538,658,309,1
9.731215019,426,872,538,658,306,1
9.751767893,428,873,539,657,309,1
9.776296873,429,872,540,660,311,1
9.796906014,428,871,541,661,306,1
9.821357985,425,870,542,660,306,1
9.845842857,427,873,541,662,306,1
9.86641099,428,873,543,663,311,1
9.891011972,423,873,542,663,305,1
9.911654968,427,873,541,658,306,1
9.936064978,425,873,543,664,308,1
9.960522909,427,873,543,664,311,1
9.981075068,427,873,541,664,304,1
10.00561907,427,871,543,660,309,1
10.02623107,429,873,542,663,307,1
10.05066492,430,875,543,665,311,1
10.07066492,429,874,543,664,304,1
10.07121901,427,874,538,662,307,1
10.07167796,430,873,543,665,310,1
10.07213,427,873,543,665,310,1
10.07258204,426,875,543,661,307,1
10.07303194,425,874,544,660,305,1
10.0734971,428,875,542,664,308,1
10.0739911,429,872,543,665,309,1
10.07446388,425,873,540,663,302,1
10.07493309,426,876,539,662,304,1
10.07540707,427,874,542,661,308,1
10.07604794,429,876,543,665,309,1
10.07654099,426,874,541,665,303,1
10.07701496,423,874,543,663,301,1
10.07750896,427,875,541,664,305,1
10.07798389,427,874,542,665,307,1
10.07845501,426,871,542,663,304,1
10.07892493,426,875,542,664,303,1
10.07939605,427,875,545,665,307,1
10.07986692,427,875,544,666,305,1
10.08035902,423,874,544,665,302,1
10.08140306,422,871,540,663,303,1
10.08262304,427,875,542,666,304,1
10.08383802,426,874,545,666,306,1
10.08477811,426,876,543,667,303,1
10.085573,425,876,544,668,302,1
10.08607201,427,876,544,666,308,1
10.08654789,426,876,545,667,305,1
10.08701996,425,876,546,664,302,1
10.08748893,425,875,546,665,301,1
10.08796004,425,876,546,667,303,1
10.08843211,425,876,543,667,305,1
10.088908,425,873,546,666,302,1
10.08937911,423,877,545,665,300,1
10.08986691,426,875,544,666,304,1
10.09033994,424,876,545,669,303,1
10.09081391,423,876,546,666,301,1
10.09128694,427,877,547,665,303,1
10.091759,424,877,546,669,304,1
10.09222797,425,875,544,668,305,1
10.09270004,424,876,547,663,303,1
10.09316997,423,878,547,667,304,1
10.09365205,426,878,548,668,308,1
10.09412292,425,877,548,669,306,1
10.09459094,424,877,548,668,305,1
10.09501294,425,877,548,667,305,1
10.09532002,424,877,548,668,307,1
10.09562902,425,875,549,665,308,1
10.09593991,424,877,546,666,304,1
10.0962501,425,877,549,666,303,1
10.09656409,427,876,550,668,310,1
10.09687594,425,878,550,669,307,1
10.09726695,424,876,549,666,302,1
10.10858897,426,877,550,667,306,1
10.12879995,426,877,550,668,309,1
10.15335301,425,877,550,668,309,1
10.17383794,424,877,549,666,305,1
10.19865707,425,877,548,666,305,1
10.22287492,427,878,550,668,310,1
10.24383692,424,877,549,667,308,1
10.26808504,424,875,549,665,305,1
10.28855304,426,877,550,666,305,1
